Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
Joshua Palacios,PIT,23,78,2,10,9,1,0.128205128,0.153846153,0.119402985,0.245283018,0.223880597,0.333333333,0.343283582,0.3066465579546414,0.342,93.47395181132538,-0.0400014892220497,-0.648705500055871,-0.836998999118804,0.1148214412471976,Joshua Palacios,19818,641943
Jonatan Clase,- - -,26,66,1,7,5,3,0.045454545,0.257575757,0.081967213,0.325581395,0.245901639,0.303030303,0.327868852,0.2825273952700875,0.217,87.15228752449251,0.4444233998656273,-0.52580805805965,-0.641780115664005,0.1066400874770572,Jonatan Clase,26599,682729
Evan Carter,TEX,45,162,5,23,15,2,0.092592592,0.265432098,0.173611111,0.226804123,0.1875,0.271604938,0.361111111,0.2782459454036053,0.281,79.53195038692843,1.1927908286452291,-2.60120704296427,-1.77957673370838,0.1052990036516252,Evan Carter,27790,694497
Jason Delay,PIT,7,19,0,1,6,0,0.157894736,0.0,0.2,0.2,0.2,0.333333333,0.4,0.3239294787247975,0.275,105.10654216730536,-0.0485616791993379,0.0674607108864709,0.2781155705451965,0.1010361151099204,Jason Delay,19806,641511
Cal Stevenson,PHI,18,27,0,2,6,0,0.111111111,0.148148148,0.125,0.3,0.25,0.333333333,0.375,0.3139208422766791,0.312,100.36727653216523,-0.598846450448036,-0.586988265279,0.6452271584421396,0.09887457523013,Cal Stevenson,22411,670276
Tyler Heineman,- - -,8,16,0,2,0,0,0.1875,0.375,0.0,0.166666666,0.083333333,0.3125,0.083333333,0.2293309308588504,0.224,45.11532701882316,-0.0632100310176611,-1.06800319316879,1.473846223205328,0.0969996238387351,Tyler Heineman,13897,623168
Mickey Moniak,LAA,124,418,14,48,49,8,0.050239234,0.272727272,0.160714285,0.271698113,0.219387755,0.265550239,0.38010204,0.2805816665220488,0.283,79.38560240314072,-1.26352305710315,-11.1229696157243,-1.93384787440299,0.0906191739485939,Mickey Moniak,19956,666160
Hunter Feduccia,LAD,5,14,0,2,1,0,0.142857142,0.142857142,0.0,0.4,0.333333333,0.428571428,0.333333333,0.3503645913941519,0.28,127.1843446935882,-0.0530168237164616,0.4020845940031999,0.00265041925013065,0.0899496363639096,Hunter Feduccia,23372,676439
Lenyn Sosa,CHW,100,369,8,28,35,3,0.032520325,0.208672086,0.105413105,0.303370786,0.253561253,0.283378746,0.358974358,0.2797869694688932,0.316,80.08731737440891,-0.728605091571807,-9.13600576952755,-2.31950402259826,0.0873005486648549,Lenyn Sosa,22896,672820
Greg Jones,COL,6,6,1,1,1,0,0.166666666,0.666666666,0.6,0.0,0.2,0.333333333,0.8,0.4564569691816966,0.452,183.7883468637626,-0.0078924223780632,0.593275994999612,0.0347389355301857,0.0854954660765429,Greg Jones,25448,675659
Jace Jung,DET,34,94,0,14,3,0,0.159574468,0.308510638,0.063291139,0.38,0.240506329,0.361702127,0.303797468,0.3080121437285809,0.293,101.64347080215948,-0.419301249086856,-0.24253658437744,-2.0745915651787,0.0843170936769808,Jace Jung,31437,690291
Connor Norby,- - -,45,194,9,32,20,3,0.077319587,0.329896907,0.202247191,0.311320754,0.235955056,0.293814432,0.438202247,0.3156419227418211,0.316,100.64078039561888,-1.9258969053626,-1.71490373052213,-3.9483502022922,0.0824409134222117,Connor Norby,29592,681393
Logan Driscoll,TBR,15,37,1,2,5,0,0.027027027,0.162162162,0.085714286,0.172413793,0.171428571,0.189189189,0.257142857,0.1931701447512652,0.266,23.720655217776464,-0.0512223204132169,-3.28056613790625,2.792069435119629,0.0769334104833583,Logan Driscoll,25475,686482
Livan Soto,- - -,13,16,0,1,0,0,0.1875,0.1875,0.076923077,0.3,0.23076923,0.375,0.307692307,0.3178287334740162,0.346,112.52936365348592,-0.0511254789307713,0.0869980788995721,0.1135494001209735,0.0757864684262811,Livan Soto,22471,670869
Michael Helman,MIN,9,10,0,2,0,0,0.0,0.3,0.2,0.428571428,0.3,0.3,0.5,0.3390603005886078,0.114,122.9685490492811,0.1050182059407234,0.36782656134859,0.0172952618449926,0.0742026807187722,Michael Helman,24605,680737
Ke'Bryan Hayes,PIT,96,396,4,38,25,11,0.058080808,0.189393939,0.057534246,0.279310344,0.232876712,0.282828282,0.290410958,0.2557298092902461,0.279,59.203489813138845,0.4404398798942566,-18.8783306793029,6.405288815498352,0.0737562089620416,Ke'Bryan Hayes,18577,663647
Estevan Florial,CLE,36,111,3,11,11,2,0.099099099,0.369369369,0.193877551,0.259259259,0.173469387,0.263636363,0.367346938,0.2767838217995383,0.247,79.72938615870858,0.9376296252012252,-1.63688573037974,-1.35897499322891,0.0727470288802355,Estevan Florial,19151,664314
Jordyn Adams,LAA,11,38,1,4,4,2,0.078947368,0.315789473,0.085714286,0.318181818,0.228571428,0.289473684,0.314285714,0.270762584711376,0.307,72.47865973550982,0.5387741029262543,-0.657852858596068,0.0777937620878219,0.0709198716647072,Jordyn Adams,23788,677941
Andrés Chaparro,WSN,33,132,4,12,15,1,0.053030303,0.181818181,0.198347107,0.236559139,0.214876033,0.28030303,0.41322314,0.301315063328454,0.301,92.8360276661774,-0.906117923557758,-2.03692655707111,-1.70639622211456,0.0673793401542736,Andres Chaparro,21797,665953
Brooks Baldwin,CHW,33,121,2,9,8,4,0.049586776,0.256198347,0.105263158,0.271604938,0.210526315,0.25,0.315789473,0.2489004562298457,0.262,58.36111320802306,1.2774461954832077,-4.48743136633175,1.0530720353126526,0.0618880614846032,Brooks Baldwin,31394,681460
Jahmai Jones,NYY,33,47,1,8,4,1,0.042553191,0.340425531,0.142857142,0.36,0.238095238,0.304347826,0.38095238,0.3018388190995092,0.263,96.10395750130624,-0.405615106225013,-0.615135909719158,-0.359085917472839,0.0611969956361792,Jahmai Jones,18872,663330
Oswald Peraza,NYY,4,11,1,2,1,0,0.09090909,0.272727272,0.3,0.166666666,0.2,0.272727272,0.5,0.3291320475665005,0.341,115.30257177816831,-0.0157848447561264,0.1768180090546517,0.0168641097843647,0.0578740400206766,Oswald Peraza,22823,672724
Dominic Canzone,SEA,67,188,8,20,17,1,0.09574468,0.281914893,0.184523809,0.229357798,0.196428571,0.271276595,0.38095238,0.2799725596622754,0.307,87.10854585613744,0.0705016255378723,-2.70259731405078,-3.02713578939437,0.0554958301870366,Dominic Canzone,26438,686527
Leo Rivas,SEA,43,86,0,10,8,3,0.116279069,0.279069767,0.04109589,0.346938775,0.232876712,0.333333333,0.273972602,0.281922786008744,0.301,88.48037489511341,0.3014044314622879,-0.832150065655434,-1.50333994626998,0.0548781836566004,Leo Rivas,21009,660844
Jacob Wilson,OAK,28,103,0,11,3,0,0.077669902,0.097087378,0.065217391,0.277108433,0.25,0.31372549,0.315217391,0.2811220545394748,0.287,85.50788236400159,-0.267745241522789,-1.97569339355709,-0.931582331657409,0.0543533478259785,Jacob Wilson,33266,805779
Charlie Blackmon,COL,124,499,12,59,52,6,0.086172344,0.172344689,0.155902005,0.292613636,0.256124721,0.328657314,0.412026726,0.3228846777612774,0.306,93.88503887160977,-0.488019943237304,-4.13686591267136,-11.9563405513763,0.0541167483454976,Charlie Blackmon,7859,453568
Jake Bauers,MIL,117,346,12,45,43,13,0.112716763,0.341040462,0.162251656,0.279069767,0.198675496,0.300578034,0.360927152,0.2941344585971556,0.302,87.26710653334659,1.0566743165254593,-4.21155279057201,-6.83469385653734,0.0491497969900855,Jake Bauers,15194,641343
Charles Leblanc,LAA,11,28,2,6,6,0,0.25,0.321428571,0.285714286,0.2,0.19047619,0.392857142,0.476190476,0.3816628094230379,0.382,150.48814256497843,-0.0730928562115877,1.5444397063619515,-2.00995242595672,0.0483217881999073,Charles Leblanc,19813,641779
Ildemaro Vargas,WSN,97,303,1,21,30,9,0.06270627,0.102310231,0.069852941,0.269387755,0.246323529,0.295302013,0.31617647,0.2709401095873557,0.28,72.39160171230857,-0.765325032174587,-10.7686672053111,1.1034390926361084,0.0438904347615242,Ildemaro Vargas,13324,545121
Samad Taylor,SEA,3,5,0,2,0,0,0.0,0.2,0.0,0.5,0.4,0.4,0.4,0.3526842832565308,0.154,138.255457126829,-0.0157848447561264,0.2030764718927101,0.0137335173785686,0.0396057300461905,Samad Taylor,22274,669392
Eric Wagaman,LAA,18,74,2,6,10,0,0.027027027,0.229729729,0.152777777,0.301886792,0.25,0.27027027,0.402777777,0.2898450292445518,0.302,85.9016409154436,0.1055283173918724,-1.08820109589797,-0.997956305742263,0.0393148817130668,Eric Wagaman,23395,676572
Cade Marlowe,SEA,8,9,0,1,0,0,0.111111111,0.111111111,0.0,0.285714285,0.25,0.333333333,0.25,0.2725057933065626,0.328,81.85626991772472,0.2134448811411857,0.0266028012043764,0.0283191353082656,0.0366575687919325,Cade Marlowe,25505,687799
José Tena,- - -,44,168,3,14,15,6,0.041666666,0.244047619,0.086956522,0.341880341,0.267080745,0.297619047,0.354037267,0.2863384158838363,0.305,82.99309029541978,0.4417198449373245,-3.00211328832843,-2.28810572251677,0.0314467315478281,Jose Tena,23691,677588
Kyle Manzardo,CLE,53,156,5,11,15,0,0.057692307,0.262820512,0.186206897,0.29,0.234482758,0.282051282,0.420689655,0.3026465372397349,0.271,97.9217483590648,0.0177511647343635,-0.353209907182438,-4.57914657890796,0.0276769225977902,Kyle Manzardo,29794,700932
Aaron Schunk,COL,39,98,2,14,7,0,0.040816326,0.31632653,0.095744681,0.327868852,0.234042553,0.265306122,0.329787234,0.2568972663781078,0.236,49.47098782779353,-0.646890200674533,-6.56834158540419,3.546154379844665,0.0249220287970318,Aaron Schunk,25524,668845
Cristian Pache,- - -,88,183,1,13,16,1,0.092896174,0.349726775,0.078787878,0.316831683,0.2,0.273224043,0.278787878,0.2495609665177559,0.25,56.469545139295626,0.3059708960354328,-9.24090063565139,3.338575741276145,0.019807903382142,Cristian Pache,19948,665506
Edouard Julien,MIN,94,301,8,36,21,6,0.109634551,0.338870431,0.12406015,0.288461538,0.19924812,0.292358803,0.32330827,0.2777747092056908,0.287,79.85901251669414,-0.238204933702945,-7.17490413665089,-2.68362033367157,0.0181219890917094,Edouard Julien,27534,666397
Brandon Lockridge,SDP,12,12,1,4,1,2,0.0,0.333333333,0.25,0.142857142,0.166666666,0.166666666,0.416666666,0.244276816646258,0.176,57.75841676073024,0.4232187978923321,-0.182934842655548,-0.0898894667625427,0.01309434455625,Brandon Lockridge,21496,663604
Blake Dunn,CIN,19,29,1,8,1,2,0.068965517,0.379310344,0.153846154,0.214285714,0.153846153,0.24137931,0.307692307,0.247101107548023,0.234,49.50803404220473,0.7278734818100929,-1.02310804015941,0.1707001328468322,0.0117035445226857,Blake Dunn,29487,694362
Myles Straw,CLE,7,4,0,2,0,2,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.2204276770353317,0.197,40.08732304523212,0.4459033533930778,0.1716927001248747,-0.213878996670246,0.00941436435504686,Myles Straw,17620,664702
Eddy Alvarez,NYM,13,11,0,2,0,0,0.09090909,0.181818181,0.0,0.0,0.0,0.181818181,0.0,0.128120248967951,0.265,-20.5860757043911,0.57033671438694,-1.01583839831599,0.7228491827845573,0.00757250718476299,Eddy Alvarez,16959,657193
Joe Hudson,NYM,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0192388463765382,0.00198694437364553,Joe Hudson,14412,621529
Luis Castillo,SEA,30,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-0.240089362903941,0.2194138765335083,0.00130750003003702,Luis Castillo,15689,622491
Adam Ottavino,NYM,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Adam Ottavino,1247,493603
Matt Moore,LAA,51,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Matt Moore,1890,519043
Clayton Kershaw,LAD,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Clayton Kershaw,2036,477132
Lance Lynn,STL,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Lance Lynn,2520,458681
Kenley Jansen,BOS,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Kenley Jansen,3096,445276
Max Scherzer,TEX,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Max Scherzer,3137,453286
T.J. McFarland,OAK,79,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,T.J. McFarland,3237,519008
Justin Wilson,CIN,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Justin Wilson,4301,458677
Charlie Morton,ATL,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Charlie Morton,4676,450203
Rich Hill,BOS,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Rich Hill,4806,448179
Jake Diekman,NYM,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jake Diekman,5003,518617
Anthony Gose,CLE,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Anthony Gose,5097,543238
Jesse Chavez,ATL,46,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jesse Chavez,5448,445926
Ryan Brasier,LAD,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Ryan Brasier,5615,518489
Huascar Brazobán,- - -,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Huascar Brazoban,6107,623211
Albert Suárez,BAL,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Albert Suarez,6175,544150
José Cisnero,LAA,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jose Cisnero,6399,542585
Alex Cobb,CLE,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Alex Cobb,6562,502171
Carlos Carrasco,CLE,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Carlos Carrasco,6632,471911
Craig Kimbrel,BAL,57,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Craig Kimbrel,6655,518886
Julio Teheran,NYM,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Julio Teheran,6797,527054
Johnny Cueto,LAA,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Johnny Cueto,6893,456501
Chase Anderson,- - -,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chase Anderson,6895,502624
Martín Pérez,- - -,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Martin Perez,6902,527048
Luis García,- - -,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Luis Garcia,6984,472610
Ryan Pressly,HOU,59,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Ryan Pressly,7005,519151
Fernando Cruz,CIN,69,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Fernando Cruz,7048,518585
Daniel Hudson,LAD,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Daniel Hudson,7146,543339
Jay Jackson,MIN,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jay Jackson,7432,543351
Jordan Lyles,KCR,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jordan Lyles,7593,543475
Hunter Strickland,LAA,72,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Hunter Strickland,7836,519326
Will Smith,KCR,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Will Smith,8048,519293
Bryan Shaw,CHW,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Bryan Shaw,8110,543766
David Robertson,TEX,68,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,David Robertson,8241,502085
Paolo Espino,TOR,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Paolo Espino,8246,502179
Justin Verlander,HOU,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Justin Verlander,8700,434378
Wade Miley,MIL,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Wade Miley,8779,489119
Kirby Yates,TEX,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Kirby Yates,9073,489446
Nathan Eovaldi,TEX,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Nathan Eovaldi,9132,543135
Casey Kelly,CIN,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Casey Kelly,9174,543391
Patrick Corbin,WSN,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Patrick Corbin,9323,571578
Dallas Keuchel,MIL,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Dallas Keuchel,9434,572971
Joe Kelly,LAD,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Joe Kelly,9761,523260
Miles Mikolas,STL,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Miles Mikolas,9803,571945
Tyler Matzek,ATL,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Tyler Matzek,10058,554431
Brooks Raley,NYM,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Brooks Raley,10061,548384
Caleb Thielbar,MIN,59,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Caleb Thielbar,10078,573204
Kyle Gibson,STL,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Kyle Gibson,10123,502043
Shelby Miller,DET,51,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Shelby Miller,10197,571946
Aroldis Chapman,PIT,68,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Aroldis Chapman,10233,547973
Zack Wheeler,PHI,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Zack Wheeler,10310,554430
Erasmo Ramírez,TBR,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Erasmo Ramirez,10314,541640
Michael Tonkin,- - -,57,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Michael Tonkin,10315,543859
Scott Alexander,OAK,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Scott Alexander,10591,518397
Chris Sale,ATL,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chris Sale,10603,519242
Chasen Shreve,COL,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chasen Shreve,10855,592741
Jacob deGrom,TEX,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jacob deGrom,10954,594798
Merrill Kelly,ARI,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Merrill Kelly,11156,518876
David Buchanan,CIN,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,David Buchanan,11176,571527
Tommy Kahnle,NYY,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Tommy Kahnle,11384,592454
Jose Quintana,NYM,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jose Quintana,11423,500779
Robbie Ray,SFG,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Robbie Ray,11486,592662
Joely Rodríguez,BOS,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Joely Rodriguez,11487,570257
José Ureña,TEX,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jose Urena,11589,570632
Jameson Taillon,CHC,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jameson Taillon,11674,592791
Luke Jackson,- - -,52,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Luke Jackson,11752,592426
Drew Smyly,CHC,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Drew Smyly,11760,592767
Héctor Neris,- - -,62,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Hector Neris,11804,593576
James Paxton,- - -,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,James Paxton,11828,572020
Taijuan Walker,PHI,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Taijuan Walker,11836,592836
Chris Martin,BOS,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chris Martin,11847,455119
Jason Adam,- - -,74,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Jason Adam,11861,592094
Matt Andriese,MIA,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Matt Andriese,12022,542882
Kyle Hendricks,CHC,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Kyle Hendricks,12049,543294
Yimi García,- - -,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Yimi Garcia,12095,554340
Aaron Brooks,OAK,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Aaron Brooks,12272,605156
Chris Bassitt,TOR,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chris Bassitt,12304,605135
Colin Rea,MIL,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Colin Rea,12317,607067
